,movieId,rating,title,genres
1153,2971,4.083333333333333,All That Jazz (1979),Drama|Fantasy|Musical
1154,72226,4.083333333333333,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
1155,1964,4.083333333333333,Klute (1971),Drama|Mystery
1156,5039,4.083333333333333,Dragonslayer (1981),Action|Adventure|Fantasy
1157,3469,4.083333333333333,Inherit the Wind (1960),Drama
1158,8207,4.083333333333333,"Day of the Jackal, The (1973)",Crime|Thriller
1159,1258,4.08256880733945,"Shining, The (1980)",Horror
1160,1704,4.078014184397163,Good Will Hunting (1997),Drama|Romance
1161,280,4.076923076923077,Murder in the First (1995),Drama|Thriller
1162,1673,4.076923076923077,Boogie Nights (1997),Drama
1163,31658,4.075,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
1164,899,4.074468085106383,Singin' in the Rain (1952),Comedy|Musical|Romance
1165,945,4.071428571428571,Top Hat (1935),Comedy|Musical|Romance
1166,1249,4.071428571428571,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
1167,3365,4.071428571428571,"Searchers, The (1956)",Drama|Western
1168,1354,4.071428571428571,Breaking the Waves (1996),Drama|Mystery
1169,1251,4.071428571428571,8 1/2 (8½) (1963),Drama|Fantasy
1170,47999,4.071428571428571,Jesus Camp (2006),Documentary|Drama
1171,27266,4.071428571428571,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
1172,3296,4.071428571428571,To Sir with Love (1967),Drama
1173,38061,4.071428571428571,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
1174,3629,4.071428571428571,"Gold Rush, The (1925)",Adventure|Comedy|Romance
1175,6001,4.071428571428571,"King of Comedy, The (1983)",Comedy|Drama
1176,1084,4.071428571428571,Bonnie and Clyde (1967),Crime|Drama
1177,3507,4.066666666666666,"Odd Couple, The (1968)",Comedy
1178,79132,4.066433566433567,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
1179,1247,4.063291139240507,"Graduate, The (1967)",Comedy|Drama|Romance
1180,6350,4.0625,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
1181,1939,4.0625,"Best Years of Our Lives, The (1946)",Drama|War
1182,57274,4.0625,[REC] (2007),Drama|Horror|Thriller
1183,1227,4.0625,Once Upon a Time in America (1984),Crime|Drama
1184,1132,4.0625,Manon of the Spring (Manon des sources) (1986),Drama
1185,1617,4.061855670103093,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1186,54997,4.06,3:10 to Yuma (2007),Action|Crime|Drama|Western
1187,69481,4.0588235294117645,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
1188,26662,4.0588235294117645,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
1189,2398,4.0588235294117645,Miracle on 34th Street (1947),Comedy|Drama
1190,916,4.0576923076923075,Roman Holiday (1953),Comedy|Drama|Romance
1191,60069,4.0576923076923075,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
1192,2858,4.056372549019608,American Beauty (1999),Drama|Romance
1193,2726,4.055555555555555,"Killing, The (1956)",Crime|Film-Noir
1194,86345,4.055555555555555,Louis C.K.: Hilarious (2010),Comedy
1195,1238,4.055555555555555,Local Hero (1983),Comedy
1196,1734,4.055555555555555,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
1197,2788,4.053571428571429,Monty Python's And Now for Something Completely Different (1971),Comedy
1198,3328,4.052631578947368,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
1199,2542,4.052238805970149,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
1200,2761,4.051282051282051,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
1201,112852,4.0508474576271185,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
1202,2924,4.05,Drunken Master (Jui kuen) (1978),Action|Comedy
1203,1096,4.05,Sophie's Choice (1982),Drama
1204,2138,4.05,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
1205,1241,4.05,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror
1206,105504,4.0476190476190474,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX
1207,1291,4.046428571428572,Indiana Jones and the Last Crusade (1989),Action|Adventure
1208,89904,4.045454545454546,The Artist (2011),Comedy|Drama|Romance
1209,54190,4.045454545454546,Across the Universe (2007),Drama|Fantasy|Musical|Romance
1210,1273,4.045454545454546,Down by Law (1986),Comedy|Drama|Film-Noir
1211,965,4.045454545454546,"39 Steps, The (1935)",Drama|Mystery|Thriller
1212,1261,4.044117647058823,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
1213,923,4.043478260869565,Citizen Kane (1941),Drama|Mystery
1214,81845,4.043103448275862,"King's Speech, The (2010)",Drama
1215,914,4.042857142857143,My Fair Lady (1964),Comedy|Drama|Musical|Romance
1216,215,4.041666666666667,Before Sunrise (1995),Drama|Romance
1217,112552,4.0394736842105265,Whiplash (2014),Drama
1218,1215,4.03921568627451,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
1219,778,4.03921568627451,Trainspotting (1996),Comedy|Crime|Drama
1220,7482,4.038461538461538,Enter the Dragon (1973),Action|Crime
1221,77455,4.038461538461538,Exit Through the Gift Shop (2010),Comedy|Documentary
1222,1957,4.038461538461538,Chariots of Fire (1981),Drama
1223,1270,4.038011695906433,Back to the Future (1985),Adventure|Comedy|Sci-Fi
1224,3703,4.0375,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
1225,3424,4.037037037037037,Do the Right Thing (1989),Drama
1226,1219,4.036144578313253,Psycho (1960),Crime|Horror
1227,290,4.035714285714286,Once Were Warriors (1994),Crime|Drama
1228,5878,4.035714285714286,Talk to Her (Hable con Ella) (2002),Drama|Romance
1229,1148,4.035714285714286,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
1230,6440,4.035714285714286,Barton Fink (1991),Drama|Thriller
1231,953,4.0344827586206895,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
1232,6711,4.033783783783784,Lost in Translation (2003),Comedy|Drama|Romance
1233,110,4.031645569620253,Braveheart (1995),Action|Drama|War
1234,1303,4.029411764705882,"Man Who Would Be King, The (1975)",Adventure|Drama
1235,2313,4.029411764705882,"Elephant Man, The (1980)",Drama
1236,44195,4.027777777777778,Thank You for Smoking (2006),Comedy|Drama
1237,58,4.027027027027027,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance
1238,2686,4.026315789473684,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
1239,55118,4.026315789473684,Eastern Promises (2007),Crime|Drama|Thriller
1240,122916,4.025,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi
1241,903,4.025,Vertigo (1958),Drama|Mystery|Romance|Thriller
1242,308,4.025,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama
1243,7371,4.025,Dogville (2003),Drama|Mystery|Thriller
1244,93840,4.0227272727272725,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
1245,3504,4.0227272727272725,Network (1976),Comedy|Drama
1246,74458,4.022388059701493,Shutter Island (2010),Drama|Mystery|Thriller
1247,5952,4.0212765957446805,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
1248,116797,4.02,The Imitation Game (2014),Drama|Thriller|War
1249,293,4.018796992481203,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
1250,6787,4.018518518518518,All the President's Men (1976),Drama|Thriller
1251,1299,4.017857142857143,"Killing Fields, The (1984)",Drama|War
1252,1288,4.015151515151516,This Is Spinal Tap (1984),Comedy
1253,29,4.0131578947368425,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
1254,910,4.01,Some Like It Hot (1959),Comedy|Crime
1255,8874,4.0064935064935066,Shaun of the Dead (2004),Comedy|Horror
1256,48780,4.0055555555555555,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
1257,1387,4.0054945054945055,Jaws (1975),Action|Horror
1258,1259,4.0054945054945055,Stand by Me (1986),Adventure|Drama
1259,68954,4.004761904761905,Up (2009),Adventure|Animation|Children|Drama
1260,3790,4.0,Groove (2000),Drama
1261,3746,4.0,Butterfly (La lengua de las mariposas) (1999),Drama
1262,8147,4.0,Charly (1968),Drama|Sci-Fi
1263,3729,4.0,Shaft (1971),Action|Crime|Drama|Thriller
1264,2342,4.0,Hard Core Logo (1996),Comedy|Drama
1265,7236,4.0,"Boy and His Dog, A (1975)",Sci-Fi
1266,3801,4.0,Anatomy of a Murder (1959),Drama|Mystery
1267,3002,4.0,My Best Fiend (Mein liebster Feind) (1999),Documentary
1268,3808,4.0,"Two Women (Ciociara, La) (1960)",Drama|War
1269,3008,4.0,Last Night (1998),Drama|Sci-Fi
1270,7251,4.0,Where the Day Takes You (1992),Drama
1271,7238,4.0,Ashes and Diamonds (Popiól i diament) (1958),Drama|War
1272,8125,4.0,Sunrise: A Song of Two Humans (1927),Drama|Romance
1273,8167,4.0,Captain Blood (1935),Action|Adventure|Romance
1274,8158,4.0,Rush (1991),Crime|Drama
1275,2206,4.0,Suspicion (1941),Film-Noir|Mystery|Thriller
1276,7256,4.0,Touching the Void (2003),Adventure|Documentary
1277,8191,4.0,Anne of the Thousand Days (1969),Drama
1278,3756,4.0,"Golden Bowl, The (2000)",Drama
1279,7303,4.0,The Diary of Anne Frank (1959),Drama|War
1280,7345,4.0,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy
1281,3171,4.0,Room at the Top (1959),Drama
1282,3323,4.0,Chain of Fools (2000),Comedy|Crime
1283,3010,4.0,Rosetta (1999),Drama
1284,7335,4.0,Pickup on South Street (1953),Film-Noir
1285,7352,4.0,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance
1286,3022,4.0,"General, The (1926)",Comedy|War
1287,7304,4.0,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical
1288,8195,4.0,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance
1289,3737,4.0,Lonely Are the Brave (1962),Drama|Western
1290,3761,4.0,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller
1291,7266,4.0,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi
1292,3787,4.0,Shower (Xizao) (1999),Comedy
1293,8190,4.0,"Americanization of Emily, The (1964)",Comedy|Drama|War
1294,3013,4.0,Bride of Re-Animator (1990),Comedy|Horror
1295,7217,4.0,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller
1296,3771,4.0,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy
1297,7219,4.0,They Drive by Night (1940),Drama
1298,3329,4.0,The Year My Voice Broke (1987),Drama|Romance
1299,7264,4.0,An Amazing Couple (2002),Comedy|Romance
1300,7364,4.0,Intermission (2003),Comedy|Crime|Drama
1301,3449,4.0,"Good Mother, The (1988)",Drama
1302,8241,4.0,Masterminds (1997),Action|Comedy|Thriller
1303,7936,4.0,Shame (Skammen) (1968),Drama|War
1304,3410,4.0,Soft Fruit (1999),Comedy|Drama
1305,3265,4.0,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
1306,7714,4.0,Camelot (1967),Drama|Musical|Romance
1307,7713,4.0,Cat People (1942),Drama|Horror|Romance|Thriller
1308,3403,4.0,Raise the Titanic (1980),Drama|Thriller
1309,3078,4.0,Liberty Heights (1999),Drama
1310,3402,4.0,Turtle Diary (1985),Comedy|Drama|Romance
1311,7705,4.0,Pat and Mike (1952),Comedy|Romance
1312,8235,4.0,Safety Last! (1923),Action|Comedy|Romance
1313,3378,4.0,"Ogre, The (Unhold, Der) (1996)",Drama
1314,7620,4.0,Monster in a Box (1992),Comedy|Drama
1315,3077,4.0,42 Up (1998),Documentary
1316,7587,4.0,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller
1317,2257,4.0,No Small Affair (1984),Comedy|Romance
1318,7584,4.0,Woman of the Year (1942),Comedy|Romance
1319,3374,4.0,Daughters of the Dust (1991),Drama
1320,7943,4.0,"Killers, The (1946)",Crime|Film-Noir
1321,7745,4.0,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama
1322,7749,4.0,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama
1323,2185,4.0,I Confess (1953),Thriller
1324,7756,4.0,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War
1325,8225,4.0,Night of the Living Dead (1990),Horror
1326,7926,4.0,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller
1327,3459,4.0,Gothic (1986),Drama|Horror
1328,3115,4.0,Flawless (1999),Drama
1329,7934,4.0,Zelig (1983),Comedy
1330,3474,4.0,Retroactive (1997),Sci-Fi|Thriller
1331,3492,4.0,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance
1332,3494,4.0,True Grit (1969),Adventure|Drama|Western
1333,3125,4.0,"End of the Affair, The (1999)",Drama
1334,3295,4.0,Raining Stones (1993),Drama
1335,7811,4.0,Babylon 5: The River of Souls (1998),Drama|Sci-Fi
1336,3498,4.0,Midnight Express (1978),Drama
1337,7789,4.0,"11'09""01 - September 11 (2002)",Drama
1338,7773,4.0,"Bang, Bang, You're Dead (2002)",Drama
1339,3094,4.0,Maurice (1987),Drama|Romance
1340,3414,4.0,Love Is a Many-Splendored Thing (1955),Drama|Romance|War
1341,7766,4.0,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War
1342,2298,4.0,Strangeland (1998),Thriller
1343,3372,4.0,"Bridge at Remagen, The (1969)",Action|War
1344,3260,4.0,Howards End (1992),Drama
1345,3648,4.0,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi
1346,3357,4.0,East-West (Est-ouest) (1999),Drama|Romance
1347,8010,4.0,"Power of One, The (1992)",Drama
1348,8011,4.0,"Weather Underground, The (2002)",Documentary
1349,7481,4.0,Enemy Mine (1985),Adventure|Drama|Sci-Fi
1350,8016,4.0,"Getaway, The (1972)",Action|Crime|Drama|Thriller
1351,8019,4.0,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller
1352,7479,4.0,Watch on the Rhine (1943),Drama
1353,3344,4.0,Blood Feast (1963),Horror
1354,7396,4.0,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama
1355,8042,4.0,Mean Streets (1973),Crime|Drama
1356,3683,4.0,Blood Simple (1984),Crime|Drama|Film-Noir
1357,8117,4.0,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy
1358,8118,4.0,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War
1359,8197,4.0,Hiroshima Mon Amour (1959),Drama|Romance|War
1360,3711,4.0,Sarafina! (1992),Drama
1361,3713,4.0,"Long Walk Home, The (1990)",Drama
1362,3720,4.0,Sunshine (1999),Drama
1363,3447,4.0,"Good Earth, The (1937)",Drama
1364,3641,4.0,"Woman of Paris, A (1923)",Drama
1365,3568,4.0,Smiling Fish and Goat on Fire (1999),Comedy|Romance
1366,3640,4.0,"King in New York, A (1957)",Comedy|Drama
1367,3569,4.0,"Idiots, The (Idioterne) (1998)",Comedy|Drama
1368,3586,4.0,The Idolmaker (1980),Drama|Romance
1369,7566,4.0,28 Up (1985),Documentary
1370,3182,4.0,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
1371,3062,4.0,"Longest Day, The (1962)",Action|Drama|War
1372,7560,4.0,Fail-Safe (1964),Drama|Thriller|War
1373,2304,4.0,Love Is the Devil (1998),Drama
1374,3632,4.0,Monsieur Verdoux (1947),Comedy|Crime
1375,3634,4.0,Seven Days in May (1964),Thriller
1376,7493,4.0,"Three Faces of Eve, The (1957)",Drama
1377,7984,4.0,From Beyond (1986),Horror|Sci-Fi
1378,7492,4.0,Martin (1977),Drama|Horror
1379,7487,4.0,Henry & June (1990),Drama
1380,8239,4.0,Viridiana (1961),Comedy|Drama
1381,3057,4.0,Where's Marlowe? (1998),Comedy
1382,3056,4.0,Oxygen (1999),Crime|Drama|Thriller
1383,8008,4.0,Brigadoon (1954),Fantasy|Musical|Romance
1384,3674,4.0,For the Love of Benji (1977),Adventure|Children|Comedy|Drama
1385,5466,4.0,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance
1386,2358,4.0,Savior (1998),Drama|War
1387,6107,4.0,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War
1388,4695,4.0,Who'll Stop the Rain (1978),Crime|Drama
1389,6101,4.0,Missing (1982),Drama|Mystery|Thriller
1390,4711,4.0,Theremin: An Electronic Odyssey (1993),Documentary
1391,4717,4.0,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy
1392,6100,4.0,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance
1393,4738,4.0,Happy Accidents (2000),Romance|Sci-Fi
1394,6070,4.0,Tokyo Decadence (Topâzu) (1992),Drama
1395,6067,4.0,Ordinary Decent Criminal (2000),Comedy|Crime
1396,4759,4.0,Two Can Play That Game (2001),Comedy|Drama
1397,2550,4.0,"Haunting, The (1963)",Horror|Thriller
1398,4766,4.0,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance
1399,6064,4.0,"Harder They Fall, The (1956)",Drama|Film-Noir
1400,6049,4.0,Ethan Frome (1993),Drama
1401,4785,4.0,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western
1402,4801,4.0,"Little Foxes, The (1941)",Drama
1403,5994,4.0,Nicholas Nickleby (2002),Drama|Romance
1404,4830,4.0,Brubaker (1980),Crime|Drama
1405,5986,4.0,Fat City (1972),Drama
1406,5968,4.0,Miami Blues (1990),Comedy|Crime|Drama
1407,4840,4.0,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance
1408,5953,4.0,Devils on the Doorstep (Guizi lai le) (2000),Drama|War
1409,4883,4.0,"Town is Quiet, The (Ville est tranquille, La) (2000)",Drama
1410,4917,4.0,MacArthur (1977),Drama
1411,4921,4.0,Little Women (1933),Drama|Romance
1412,4945,4.0,"Enforcer, The (1976)",Crime
1413,2764,4.0,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller
1414,4946,4.0,"Eye for an Eye, An (1981)",Action|Crime|Thriller
1415,4660,4.0,Scenes from the Class Struggle in Beverly Hills (1989),Comedy
1416,6119,4.0,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy
1417,3816,4.0,"Official Story, The (La historia oficial) (1985)",Drama
1418,6122,4.0,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary
1419,6368,4.0,Cinemania (2002),Documentary
1420,2839,4.0,West Beirut (West Beyrouth) (1998),Drama
1421,2503,4.0,"Apple, The (Sib) (1998)",Drama
1422,4445,4.0,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX
1423,4458,4.0,Africa: The Serengeti (1994),Documentary|IMAX
1424,6301,4.0,Straw Dogs (1971),Drama|Thriller
1425,4459,4.0,Alaska: Spirit of the Wild (1997),Documentary|IMAX
1426,6285,4.0,Levity (2003),Drama
1427,6279,4.0,"Good Thief, The (2002)",Crime|Drama
1428,4475,4.0,"Beast of War, The (Beast, The) (1988)",Drama|War
1429,2820,4.0,Hamlet (1964),Drama
1430,6246,4.0,Talent for the Game (1991),Drama
1431,6241,4.0,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance
1432,6237,4.0,"Glenn Miller Story, The (1953)",Drama
1433,4500,4.0,Drowning by Numbers (1988),Comedy|Drama
1434,4562,4.0,Without a Clue (1988),Comedy|Mystery
1435,6232,4.0,Born Free (1966),Adventure|Children|Drama
1436,6228,4.0,"Talk of the Town, The (1942)",Comedy|Romance|Thriller
1437,4581,4.0,Dad (1989),Drama
1438,4583,4.0,Disorganized Crime (1989),Action|Comedy
1439,6195,4.0,Stone Reader (2002),Documentary
1440,4611,4.0,Johnny Handsome (1989),Crime|Drama
1441,6181,4.0,"Red Badge of Courage, The (1951)",Drama|War
1442,6178,4.0,"Patch of Blue, A (1965)",Drama|Romance
1443,4615,4.0,Last Exit to Brooklyn (1989),Drama
1444,4634,4.0,Penn & Teller Get Killed (1989),Adventure|Comedy
1445,6123,4.0,Sunless (Sans Soleil) (1983),Documentary
1446,4970,4.0,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
1447,4981,4.0,Clockwise (1986),Comedy
1448,2751,4.0,From the Hip (1987),Comedy|Drama
1449,2749,4.0,"Morning After, The (1986)",Drama|Mystery
1450,5741,4.0,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance
1451,5733,4.0,"Eyewitness (Janitor, The) (1981)",Thriller
1452,5250,4.0,Stir Crazy (1980),Comedy
1453,5269,4.0,"Piano Teacher, The (La pianiste) (2001)",Drama
1454,2632,4.0,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery
1455,2708,4.0,"Autumn Tale, An (Conte d'automne) (1998)",Romance
1456,5699,4.0,Tom Horn (1980),Western
1457,5285,4.0,Lucky Break (2001),Comedy|Crime
1458,5646,4.0,Valmont (1989),Drama|Romance
1459,5300,4.0,3:10 to Yuma (1957),Action|Adventure|Drama|Thriller|Western
1460,5619,4.0,"Trials of Henry Kissinger, The (2002)",Documentary
1461,5304,4.0,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",Drama|War
1462,5322,4.0,World Traveler (2001),Drama
1463,5348,4.0,Hollywood Ending (2002),Comedy|Drama
1464,5601,4.0,"Yearling, The (1946)",Children|Drama
1465,5365,4.0,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",Drama|Romance
1466,5373,4.0,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War
1467,2692,4.0,Run Lola Run (Lola rennt) (1998),Action|Crime
1468,5532,4.0,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance
1469,5387,4.0,Enough (2002),Drama|Thriller
1470,5391,4.0,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama
1471,5503,4.0,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance
1472,5398,4.0,Requiem for a Heavyweight (1962),Drama
1473,5493,4.0,In Like Flint (1967),Action|Adventure|Comedy
1474,2682,4.0,Limbo (1999),Drama
1475,5489,4.0,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror
1476,5422,4.0,"Emperor's New Clothes, The (2001)",Comedy
1477,5742,4.0,First Monday in October (1981),Comedy|Drama
1478,5240,4.0,Running Scared (1980),Action|Drama
1479,5239,4.0,Rude Boy (1980),Documentary|Drama
1480,5839,4.0,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama
1481,4995,4.0,"Beautiful Mind, A (2001)",Drama|Romance
1482,5899,4.0,Zulu (1964),Action|Drama|War
1483,5896,4.0,New Waterford Girl (1999),Comedy
1484,5012,4.0,Yentl (1983),Drama|Musical|Romance
1485,5023,4.0,"Waterdance, The (1992)",Drama
1486,2744,4.0,Otello (1986),Drama
1487,5068,4.0,Beijing Bicycle (Shiqi sui de dan che) (2001),Drama
1488,5856,4.0,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance
1489,5071,4.0,Maelström (2000),Drama|Romance
1490,2738,4.0,Crimes of the Heart (1986),Comedy|Drama
1491,2737,4.0,Assassination (1987),Action|Drama|Thriller
1492,5840,4.0,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama
1493,5838,4.0,Madame Bovary (1991),Drama
1494,5237,4.0,Taps (1981),Drama
1495,2607,4.0,Get Real (1998),Drama|Romance
1496,5109,4.0,Return to Never Land (2002),Adventure|Animation|Children
1497,2609,4.0,"King of Masks, The (Bian Lian) (1996)",Drama
1498,2731,4.0,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
1499,2612,4.0,Mildred Pierce (1945),Drama|Film-Noir
1500,5829,4.0,Men with Brooms (2002),Comedy|Drama|Romance
1501,5114,4.0,"Bad and the Beautiful, The (1952)",Drama
1502,5121,4.0,Stroszek (1977),Comedy|Drama
1503,5802,4.0,"World of Henry Orient, The (1964)",Comedy
1504,5165,4.0,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),Horror
1505,5178,4.0,Fun (1994),Crime|Drama
1506,5187,4.0,Hopscotch (1980),Comedy
1507,6370,4.0,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance
1508,6375,4.0,Gigantic (A Tale of Two Johns) (2002),Documentary
1509,2495,4.0,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi
1510,4154,4.0,Recess: School's Out (2001),Animation|Children
1511,7055,4.0,Swing Time (1936),Comedy|Musical|Romance
1512,2940,4.0,Gilda (1946),Drama|Film-Noir|Mystery|Romance
1513,7053,4.0,Roberta (1935),Comedy|Musical|Romance
1514,2936,4.0,Sullivan's Travels (1941),Adventure|Comedy|Romance
1515,2935,4.0,"Lady Eve, The (1941)",Comedy|Romance
1516,4046,4.0,Friendly Persuasion (1956),Drama
1517,7038,4.0,Things You Can Tell Just by Looking at Her (2000),Drama|Romance
1518,4055,4.0,Panic (2000),Drama
1519,2388,4.0,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance
1520,4061,4.0,The Man in the Moon (1991),Drama|Romance
1521,4078,4.0,Amazing Grace and Chuck (1987),Drama
1522,7032,4.0,Revenge (1990),Drama|Romance|Thriller
1523,7031,4.0,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller
1524,7013,4.0,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller
1525,4083,4.0,Best Seller (1987),Thriller
1526,6984,4.0,"Tale of Two Cities, A (1935)",Drama
1527,6971,4.0,Europa (Zentropa) (1991),Drama|Thriller
1528,2917,4.0,Body Heat (1981),Crime|Thriller
1529,6961,4.0,Damage (Fatale) (1992),Drama
1530,6954,4.0,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
1531,6948,4.0,Tupac: Resurrection (2003),Documentary
1532,4147,4.0,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance
1533,6939,4.0,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance
1534,6938,4.0,Billabong Odyssey (2003),Documentary
1535,6935,4.0,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
1536,6927,4.0,"Human Stain, The (2003)",Drama|Romance|Thriller
1537,6902,4.0,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
1538,4032,4.0,"Everlasting Piece, An (2000)",Comedy
1539,7060,4.0,Jesus Christ Superstar (1973),Drama|Musical
1540,7061,4.0,Dark Victory (1939),Drama|Romance
1541,3888,4.0,Skipped Parts (2000),Drama|Romance
1542,3819,4.0,Tampopo (1985),Comedy
1543,2988,4.0,Melvin and Howard (1980),Drama
1544,3823,4.0,Wonderland (1999),Drama
1545,2362,4.0,Glen or Glenda (1953),Drama
1546,3832,4.0,"Black Sabbath (Tre volti della paura, I) (1963)",Horror
1547,7141,4.0,My Flesh and Blood (2003),Documentary
1548,7134,4.0,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller
1549,2983,4.0,"Ipcress File, The (1965)",Thriller
